isNews,otherWebsiteLink,href,follow_allowed,isFileLink,isBaseOnly,containsNOfollowKeyword,rel,title,urlLength,titleLength,nOfDdigits,nOfForwardSlash,nOfDot,nOfEqual,nOfHash
TRUE,FALSE,https://www.posta.com.tr/gaziantepte-akilalmaz-olay-tarihi-evlerin-kapilarina-duvar-orduler-2334246,TRUE,FALSE,FALSE,FALSE,,,99,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/ankarada-feto-sorusturmasinda-22-gozalti-karari-2334244,TRUE,FALSE,FALSE,FALSE,,,80,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/fahriye-evcen-den-karizmatik-pozunu-paylasan-14162027-haberi/,TRUE,FALSE,FALSE,FALSE,,Yorumları herkesi gülümsetti! Burak'ın karizmatik pozunu gören Fahriye dayanamadı,86,81,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/the-korea-times,TRUE,FALSE,FALSE,FALSE,,,40,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/the-times-of-israel-en,TRUE,FALSE,FALSE,FALSE,,,47,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-bagdaki-kopek-ile-dev-yilan-kapisti-o-anlar-14162157/,TRUE,FALSE,FALSE,FALSE,,Bağdaki köpek ile dev yılan kapıştı O anlar saniye saniye kaydedildi,91,68,0,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/sosyal-guvenlik/memur,TRUE,FALSE,FALSE,FALSE,,Memur,55,5,0,5,2,0,0
TRUE,FALSE,https://www.f5haber.com/gundem/diyanet-isleri-baskan-yardimcisi-cocuk-evlilikleri-hicbir-sekilde-kabul-edilemez-5939275,TRUE,FALSE,FALSE,FALSE,,Diyanet İşleri Başkan Yardımcısı: Çocuk evlilikleri hiçbir şekilde kabul edilemez,119,81,0,4,2,0,0
TRUE,FALSE,https://www.borsagundem.com/redirect/1574432,TRUE,FALSE,FALSE,FALSE,,"Dolar zirve yaptı, borsa düşüyor",44,32,0,4,2,0,0
FALSE,FALSE,http://www.gazetevatan.com/maske-ile-ilgili-flas-karar-tarih-oluyor-gerekmeyecek-1393250-gundem-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,,109,0,0,4,2,0,0
TRUE,FALSE,http://www.gazetevatan.com/petrol-mujdesi-bakan-donmez-tarih-verdi-1393308-ekonomi/,TRUE,FALSE,FALSE,FALSE,,,83,0,0,4,2,0,0
TRUE,TRUE,/TR/AL/sou/www.cnnturk.com/CNN Turk,TRUE,FALSE,FALSE,FALSE,,,35,0,0,5,2,0,0
TRUE,FALSE,https://www.posta.com.tr/izmirde-hastane-onunde-dehset-anlari-motosikletten-ates-acti-3u-agir-5-kisi-yarali-2334241,TRUE,FALSE,FALSE,FALSE,,,115,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/galatasarayda-ayrilik-krizi-2334238,TRUE,FALSE,FALSE,FALSE,,,60,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/ilker-kaleli-ile-ask-yasayan-sila-039-dan-sasirtan-14161256-haberi/,TRUE,FALSE,FALSE,FALSE,,"Sıla, dostu Sinem Kobal'ı tek kalemde sildi! Sebebi ise İlker Kaleli",92,68,0,4,2,0,0
